IMP_ID,filename,genre_terms,num_genres,desc_tags,num_desc_tags
4470,20200-20.jpg,['portrait'],1,"['1603-1625, Jacobean', 'man', 'number of figures - 1']",3
4471,21882-10.jpg,[],0,[],0
4472,21225-10.jpg,[],0,[],0
4473,20817-30.jpg,['portrait'],1,"['horse', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'outdoor', 'weapon, indeterminate']",6
4474,21260-20.jpg,[],0,[],0
4475,20882-20.jpg,"['emblem / symbol', 'portrait']",2,"['nude', 'angel', 'boy', 'number of figures - 2', 'crown']",5
4476,20699-20.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'number of figures - 1', 'woman', 'circle', 'garland / wreath ']",5
4477,31802-20.jpg,['portrait'],1,"['1603-1625, Jacobean', 'number of figures - 1', 'woman']",3
4478,20855-10.jpg,['portrait'],1,"['staff / walking stick', 'number of figures - 1', 'man', 'armor', '1603-1625, Jacobean', 'column', 'arch']",7
4479,21749-20.jpg,[],0,[],0
4480,20182-40.jpg,['portrait'],1,"['woman', 'number of figures - 1', '1200-1558, medieval / early Tudor']",3
4481,21328-10.jpg,[],0,[],0
4482,21785-30.jpg,[],0,[],0
4483,31901-10.JPG,['portrait'],1,"['woman', 'breast (exposed)', 'cloud', 'hat (not on head)', 'couple', 'number of figures - 2', 'flower', 'sun', 'man', 'outdoor', 'road', 'building, other', '1680-onward, late Stuart / Georgian', 'tree']",14
4484,21111-50.jpg,[],0,[],0
4485,20993-10.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'hat (not on head)', 'man', 'number of figures - 1', 'outdoor', 'hill', 'plant, unspecified']",7
4486,20692-10.jpg,[],0,[],0
4487,21185-30.jpg,[],0,[],0
4488,30311-40.jpg,['portrait'],1,"['1603-1625, Jacobean', 'number of figures - 1', 'woman', 'outdoor', 'breast (exposed)', 'flower']",6
4489,30047-40.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'number of figures - 1', 'fan', 'woman']",4
4490,20839-10.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'man', 'number of figures - 1', 'staff / walking stick']",4
4491,20207-30.jpg,['portrait'],1,"['1603-1625, Jacobean', 'duel', 'man', 'number of figures - 1', 'knife / dagger']",5
4492,30142-30.jpg,['portrait'],1,"['woman', '1603-1625, Jacobean', 'couple', 'number of figures - 2', 'man', 'outdoor']",6
4493,20709-30.jpg,[],0,[],0
4494,22012-50.jpg,[],0,[],0
4495,20823-10.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'outdoor']",4
4496,21298-10.jpg,[],0,[],0
4497,21773-20.jpg,[],0,[],0
4498,30051-10.jpg,['portrait'],1,"['man', 'scholar / lawyer / judge / official', 'number of figures - 1', '1558-1603, Elizabethan', 'scroll']",5
4499,30142-40.jpg,['portrait'],1,"['outdoor', 'man', 'handkerchief', 'woman', '1625-1660, Caroline / Interregnum', 'number of figures - 3', 'object, indeterminate', 'sword, unsheathed or on ground']",8
4500,30136-30.jpg,['portrait'],1,"['number of figures - 3', '1603-1625, Jacobean', 'man', 'woman']",4
4501,20832-30.jpg,['portrait'],1,"['number of figures - 1', 'man', '1625-1660, Caroline / Interregnum', 'face (only)']",4
4502,21311-20.jpg,[],0,[],0
4503,30194-30.jpg,['portrait'],1,"['number of figures - 1', 'outdoor', 'man', 'bag', 'staff / walking stick', '1603-1625, Jacobean']",6
4504,21838-20.jpg,[],0,[],0
4505,21673-40.jpg,[],0,[],0
4506,30056-40.jpg,['narrative'],1,"['fabric', 'window', 'candle', 'chair', 'flooring', '1680-onward, late Stuart / Georgian', 'drinking', 'man', 'number of figures - 3', 'smoke', 'woman', 'table', 'indoor', 'cup / glass', 'paper', 'vase', 'drink / water', 'pipe']",18
4507,21154-20.jpg,[],0,[],0
4508,20110-30.jpg,['portrait'],1,"['number of figures - 1', 'man', '1603-1625, Jacobean']",3
4509,20265-30.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'man', 'number of figures - 1', 'hill', 'plant, unspecified']",5
4510,31804-10.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'number of figures - 1', 'man']",3
4511,21337-20.jpg,[],0,[],0
4512,20131-30.jpg,['portrait'],1,"['number of figures - 1', 'man', '1603-1625, Jacobean']",3
4513,31701-10.jpg,['portrait'],1,"['number of figures - 1', 'man', 'arch', 'outdoor', 'plant, unspecified']",5
4514,21874-20.jpg,[],0,[],0
4515,20134-10.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'number of figures - 1', 'woman', 'scroll']",4
4516,21308-10.jpg,[],0,[],0
4517,20076-30.jpg,['architecture'],1,"['arch', 'building, other', 'door / doorway', 'house', 'window', 'cloud', 'forest', 'hill', 'tree']",9
4518,30187-20.jpg,['portrait'],1,"['number of figures - 1', '1625-1660, Caroline / Interregnum', 'indoor', 'woman', 'bed']",5
4519,21212-20.jpg,[],0,[],0
4520,21054-30.jpg,[],0,[],0
4521,30090-10.jpg,['narrative'],1,"['1680-onward, late Stuart / Georgian', 'hat (not on head)', 'number of figures - 2', 'fan', 'man', 'window', 'arch', 'woman', 'flooring', 'breast (exposed)', 'wall', 'triangle', 'curtain', 'indoor']",14
4522,21251-40.jpg,[],0,[],0
4523,20831-40.jpg,['portrait'],1,"['face (only)', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1']",4
4524,30276-20.jpg,['narrative'],1,"['book', 'indoor', 'number of figures - 5 or more', 'flooring', 'shelf', 'man', 'reading / writing', 'object, indeterminate', 'boy', 'trade tools', 'window', 'chair', 'table', 'bench', 'scholar / lawyer / judge / official', 'switch / whip', 'quill / inkwell', 'paper', '1625-1660, Caroline / Interregnum', 'pipe']",20
4525,20236-30.jpg,"['emblem / symbol', 'narrative']",2,"['angel', 'Alphabet B', 'nude', 'breast (exposed)', 'number of figures - 2', 'fabric']",6
4526,20833-40.jpg,['still life'],1,"['butterfly', 'flower', 'foliage (separate from plant)']",3
4527,20665-10.jpg,"['emblem / symbol', 'memento mori', 'narrative']",3,"['bell', 'indoor', 'curtain', 'bed', 'skeleton / mort', 'number of figures - 2', 'man', 'window', 'wall', 'flooring', 'rope', 'arrow']",12
4528,21278-30.jpg,[],0,[],0
4529,30251-20.jpg,['portrait'],1,"['outdoor', 'number of figures - 1', 'man', '1558-1603, Elizabethan', 'staff / walking stick']",5
4530,21208-20.jpg,[],0,[],0
4531,20166-20.jpg,"['emblem / symbol', 'portrait']",2,"['1603-1625, Jacobean', 'man', 'number of figures - 1', 'plant, unspecified', 'heraldic shield or symbol', 'paper', 'shield']",7
4532,20179-10.jpg,['portrait'],1,"['woman', 'number of figures - 1', 'fan', '1603-1625, Jacobean', 'breast (exposed)']",5
4533,20082-10.jpg,[],0,[],0
4534,20226-20.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', '1558-1603, Elizabethan', '1603-1625, Jacobean', '1625-1660, Caroline / Interregnum', 'king', 'man', 'number of figures - 5 or more', 'queen', 'woman', 'crown', 'scepter']",11
4535,30190-20.jpg,['portrait'],1,"['1603-1625, Jacobean', 'woman', 'outdoor', 'fan', 'number of figures - 1', 'flower']",6
4536,31643-20.jpg,['emblem / symbol'],1,"['Alphabet A', 'arabesque']",2
4537,21046-10.jpg,[],0,[],0
4538,21383-30.jpg,[],0,[],0
4539,20074-20.jpg,['architecture'],1,"['building, other', 'cityscape', 'house', 'steeple', 'tower', 'window', 'cloud', 'foliage (separate from plant)', 'forest', 'smoke', 'tree', 'flag']",12
4540,30326-30.jpg,['narrative'],1,"['corpse', 'ax', 'gallows / scaffold', 'ladder', 'execution', 'army', 'man', '1603-1625, Jacobean', 'outdoor', 'spear', 'number of figures - indeterminate', 'rope']",12
4541,30441-10.jpg,['narrative'],1,"['bed', 'arrow', 'Cupid', 'man', 'number of figures - 4', 'penis (exposed)', 'nude', 'woman', 'hat (not on head)', 'wing (not on bird)', '1625-1660, Caroline / Interregnum', 'bow']",12
4542,30318-10.jpg,['portrait'],1,"['number of figures - 1', '1603-1625, Jacobean', 'man', 'outdoor', 'staff / walking stick']",5
4543,30246-10.jpg,['narrative'],1,"['smoke', 'man', 'indoor', 'number of figures - 4', 'fire', 'arbor / bower', 'murder / suicide', '1558-1603, Elizabethan', 'woman', 'corpse', 'rope', 'torch', 'factotum / banderole', 'sword, unsheathed or on ground']",14
4544,20832-60.jpg,['portrait'],1,"['fleur de lis', 'number of figures - 1', 'man', '1200-1558, medieval / early Tudor']",4
4545,31964-30.jpg,"['maritime', 'narrative', 'allegory']",3,"['ocean', 'cross', 'heraldic shield or symbol', 'devil / demon', '1558-1603, Elizabethan', 'smoke', 'religious object, other', 'clergy', 'number of figures - 5 or more', 'flag', 'man', 'hellmouth', 'ship', 'outdoor', 'factotum / banderole', 'rope', 'cannon']",17
4546,21212-60.jpg,[],0,[],0
4547,21361-10.jpg,[],0,[],0
4548,30287-20.jpg,['narrative'],1,"['angel', 'wing (not on bird)', 'bird, unspecified', 'outdoor', 'dog', 'fish', 'hill', 'tree', 'water, inland', 'building, other', 'church', 'door / doorway', '1200-1558, medieval / early Tudor', 'man', 'number of figures - 4', 'steeple', 'window', 'staff / walking stick']",18
4549,30341-20.jpg,['portrait'],1,"['horse', 'man', 'number of figures - 1', 'outdoor', '1558-1603, Elizabethan', 'switch / whip']",6
4550,20654-40.jpg,['architecture'],1,"['arch', 'building, other', 'cityscape', 'door / doorway', 'house', 'tower', 'wall', 'window', 'city / town, other', 'outdoor', 'cloud', 'cross']",12
4551,30307-40.jpg,['portrait'],1,"['outdoor', 'man', 'number of figures - 1', '1603-1625, Jacobean', 'staff / walking stick']",5
4552,21968-10.jpg,[],0,[],0
4553,21795-40.jpg,[],0,[],0
4554,30250-10.jpg,['portrait'],1,"['outdoor', 'shield', 'man', 'armor', 'military figure', 'number of figures - 1', 'sword, unsheathed or on ground', '1 period, classical']",8
4555,20200-10.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'glove (in hand)', 'number of figures - 1', 'woman']",4
4556,30291-10.jpg,['narrative'],1,"['outdoor', 'funeral', 'number of figures - 3', '1558-1603, Elizabethan', 'garland / wreath ', 'woman', 'coffin']",7
4557,21188-50.jpg,[],0,[],0
4558,21752-20.jpg,[],0,[],0
4559,21330-40.jpg,[],0,[],0
4560,21814-10.jpg,[],0,[],0
4561,21873-20.jpg,[],0,[],0
4562,21241-10.jpg,[],0,[],0
4563,30402-30.jpg,['portrait'],1,"['horse', 'man', 'number of figures - 1', 'outdoor', '1625-1660, Caroline / Interregnum', 'spear']",6
4564,21692-10.jpg,[],0,[],0
4565,20255-40.jpg,['emblem / symbol'],1,"['butterfly', 'arabesque', 'flower', 'foliage (separate from plant)']",4
4566,21281-10.jpg,[],0,[],0
4567,20035-10.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'man', 'number of figures - 1', 'bell', 'lantern']",5
4568,31655-20.jpg,['portrait'],1,"['woman', '1625-1660, Caroline / Interregnum', 'fan', 'number of figures - 1', 'outdoor']",5
4569,30439-10.jpg,['portrait'],1,"['man', 'foliage (separate from plant)', 'number of figures - 1', 'flower', '1660-1680, Restoration', 'garland / wreath ', 'portrait frame']",7
4570,21324-20.jpg,[],0,[],0
4571,30191-10.jpg,['portrait'],1,"['man', 'number of figures - 1', '1603-1625, Jacobean', 'outdoor', 'plant, unspecified']",5
4572,21262-20.jpg,[],0,[],0
4573,21372-10.jpg,[],0,[],0
4574,21057-30.jpg,[],0,[],0
4575,21003-20.jpg,[],0,[],0
4576,21936-10.jpg,[],0,[],0
4577,20873-10.jpg,['portrait'],1,"['fruit', 'number of figures - 2', 'tree', '1680-onward, late Stuart / Georgian', 'man', 'outdoor', 'woman']",7
4578,20819-10.jpg,['portrait'],1,"['woman', 'number of figures - 2', 'man', 'fan', '1625-1660, Caroline / Interregnum', 'outdoor', 'plant, unspecified']",7
4579,21870-30.jpg,[],0,[],0
4580,21821-20.jpg,[],0,[],0
4581,21042-10.jpg,[],0,[],0
4582,30230-20.jpg,['portrait'],1,"['fan', 'number of figures - 1', 'outdoor', '1603-1625, Jacobean', 'woman', 'flower']",6
4583,30021-10.jpg,['narrative'],1,"['drinking', 'number of figures - 5 or more', 'window', 'flooring', 'bread', 'indoor', 'man', 'chair', '1603-1625, Jacobean', 'table', 'stool', 'cup / glass', 'plate / platter']",13
4584,30437-10.jpg,['portrait'],1,"['man', '1660-1680, Restoration', 'foliage (separate from plant)', 'flower', 'number of figures - 1', 'garland / wreath ', 'portrait frame']",7
4585,21318-20.jpg,[],0,[],0
4586,30133-10.jpg,['portrait'],1,"['number of figures - 1', 'outdoor', '1603-1625, Jacobean', 'man', 'plant, unspecified']",5
4587,20198-20.jpg,['portrait'],1,"['flooring', 'window', '1558-1603, Elizabethan', 'boy', 'number of figures - 2', 'woman', 'mirror']",7
4588,30079-30.jpg,['portrait'],1,"['flooring', 'number of figures - 1', 'glove (in hand)', 'man', 'window', '1603-1625, Jacobean', 'indoor']",7
4589,20207-20.jpg,['portrait'],1,"['number of figures - 1', 'man', 'dance', '1603-1625, Jacobean']",4
4590,30249-20.jpg,['portrait'],1,"['woman', 'number of figures - 1', 'fan', '1558-1603, Elizabethan']",4
4591,30033-20.jpg,['narrative'],1,"['door / doorway', 'bird, unspecified', 'tower', 'building, other', 'window', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'outdoor', 'tree', 'bag', 'object, indeterminate', 'shovel / pick']",13
4592,20236-90.jpg,['emblem / symbol'],1,"['Alphabet H', 'nude', 'angel', 'number of figures - 2', 'fabric']",5
4593,21873-40.jpg,[],0,[],0
4594,20677-30.jpg,['portrait'],1,"['basket', 'woman', 'number of figures - 3', 'baby', '1660-1680, Restoration']",5
4595,21816-10.jpg,[],0,[],0
4596,30102-30.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'man', 'scroll', 'number of figures - 1']",4
4597,20241-120.jpg,"['emblem / symbol', 'narrative']",2,"['Alphabet L', 'nude', 'angel', 'number of figures - 2', 'fabric']",5
4598,30310-10.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'armor', 'military figure', 'number of figures - 1', 'outdoor', 'man', 'spear']",7
4599,30404-20.jpg,['maritime'],1,"['cannon', 'outdoor', 'flag', 'ocean', 'ship', 'Alphabet S']",6
4600,22032-10.jpg,[],0,[],0
4601,31771-30.jpg,['narrative'],1,"['military figure', 'woman', 'plant, unspecified', 'outdoor', 'hill', 'number of figures - indeterminate', 'flag', 'horse', 'man', 'building, other', 'column', 'procession', 'window', 'castle', 'wall', 'flooring', 'arch', 'period unknown', 'armor', 'cup / glass', 'spear']",21
4602,20118-10.jpg,['portrait'],1,"['number of figures - 1', 'man', '1603-1625, Jacobean']",3
4603,21686-40.jpg,[],0,[],0
4604,21881-20.jpg,[],0,[],0
4605,31663-20.jpg,['portrait'],1,"['number of figures - 1', 'building, other', 'woman', '1625-1660, Caroline / Interregnum', 'fan', 'outdoor']",6
4606,20095-30.jpg,['portrait'],1,"['man', '1603-1625, Jacobean', 'flooring', 'number of figures - 1']",4
4607,20731-20.jpg,['narrative'],1,"['horse', '1625-1660, Caroline / Interregnum', 'clergy', 'man', 'number of figures - 4', 'outdoor', 'hill', 'plant, unspecified', 'tree', 'bag', 'money', 'arrow', 'ax', 'bow', 'shield']",15
4608,30426-40.jpg,['portrait'],1,"['man', '1660-1680, Restoration', 'number of figures - 1', 'portrait frame']",4
4609,30373-10.jpg,['portrait'],1,"['1603-1625, Jacobean', 'man', 'number of figures - 1', 'outdoor', 'scroll']",5
4610,21705-20.jpg,[],0,[],0
4611,21122-20.jpg,[],0,[],0
4612,21393-10.jpg,[],0,[],0
4613,21294-20.jpg,[],0,"['woman', 'number of figures - 1', '1625-1660, Caroline / Interregnum', 'door / doorway', 'house', 'window', 'road', 'hill']",8
4614,21113-50.jpg,[],0,[],0
4615,21708-20.jpg,[],0,[],0
4616,30444-30.jpg,['portrait'],1,"['outdoor', 'number of figures - 1', 'man', '1660-1680, Restoration']",4
4617,21034-40.jpg,[],0,[],0
4618,31826-40.jpg,['maritime'],1,"['mountain', 'figure, gender unspecified', 'cloud', 'number of figures - 3', 'outdoor', 'ocean', 'ship']",7
4619,21365-10.jpg,[],0,[],0
4620,21850-30.jpg,[],0,[],0
4621,21771-10.jpg,[],0,[],0
4622,21686-20.jpg,[],0,[],0
4623,21666-40.jpg,['portrait'],1,"['nude', 'winding sheet / shroud', 'man', 'number of figures - 1']",4
4624,21004-30.jpg,[],0,[],0
4625,21976-20.jpg,[],0,[],0
4626,21213-20.jpg,[],0,[],0
4627,30141-20.jpg,['portrait'],1,"['number of figures - 1', 'woman', 'outdoor', '1625-1660, Caroline / Interregnum', 'breast (exposed)', 'flower']",6
4628,30112-30.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'man', 'horse', 'number of figures - 2', 'outdoor']",5
4629,20236-230.jpg,"['emblem / symbol', 'narrative']",2,"['fabric', 'nude', 'number of figures - 2', 'angel', 'Alphabet X']",5
4630,22019-20.jpg,[],0,[],0
4631,30039-30.jpg,['portrait'],1,"['man', 'fan', 'number of figures - 2', 'woman', '1625-1660, Caroline / Interregnum']",5
4632,20996-20.jpg,[],0,[],0
4633,30384-10.jpg,['narrative'],1,"['corpse', 'man', 'outdoor', 'cloud', 'murder / suicide', 'number of figures - 5 or more', 'hat (not on head)', '1660-1680, Restoration', 'forest', 'stick']",10
4634,21363-30.jpg,[],0,[],0
4635,30302-10.jpg,['narrative'],1,"['hat (not on head)', 'number of figures - 2', 'woman', 'man', 'outdoor', 'handkerchief', '1558-1603, Elizabethan', 'forest']",8
4636,20174-40.jpg,['portrait'],1,"['number of figures - 1', 'man', 'flooring']",3
4637,20043-10.jpg,['narrative'],1,"['fortification', 'period unknown', 'battle', 'army', 'man', 'military figure', 'number of figures - indeterminate', 'cloud', 'hill', 'ocean', 'smoke', 'tree', 'ship', 'cannon', 'gun', 'spear']",16
4638,30292-100.jpg,['emblem / symbol'],1,"['arabesque', 'Alphabet I', 'column']",3
4639,21958-20.jpg,[],0,[],0
4640,30052-10.jpg,['portrait'],1,"['man', 'number of figures - 2', 'outdoor', '1200-1558, medieval / early Tudor']",4
4641,20991-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'number of figures - 1', 'queen', 'woman', 'fleur de lis', 'cross', 'crown']",7
4642,21700-10.jpg,[],0,[],0
4643,30415-40.jpg,['portrait'],1,"['outdoor', 'man', '1625-1660, Caroline / Interregnum', 'number of figures - 1', 'hat (not on head)']",5
4644,21260-30.jpg,[],0,[],0
4645,21047-30.jpg,[],0,[],0
4646,20646-10.jpg,['portrait'],1,"['number of figures - 1', 'man', '1625-1660, Caroline / Interregnum']",3
4647,30292-90.jpg,['emblem / symbol'],1,"['Alphabet H', 'arabesque', 'foliage (separate from plant)', 'fruit']",4
4648,30128-40.jpg,['portrait'],1,"['glove (in hand)', 'outdoor', '1660-1680, Restoration', 'number of figures - 2', 'man', 'couple', 'fan', 'woman', 'flower']",9
4649,20806-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'baby', 'number of figures - 3', 'woman', 'basket']",5
4650,21847-40.jpg,[],0,[],0
4651,21265-80.jpg,[],0,[],0
4652,20079-80.jpg,['still life'],1,"['geometric', 'flower']",2
4653,21162-10.jpg,[],0,[],0
4654,20183-40.jpg,['portrait'],1,"['woman', 'number of figures - 1', 'fan', '1558-1603, Elizabethan']",4
4655,21882-30.jpg,[],0,[],0
4656,21323-20.jpg,[],0,[],0
4657,21063-30.jpg,['still life'],1,"['seahorse', 'flower', 'foliage (separate from plant)', 'plant, unspecified']",4
4658,30220-20.jpg,['portrait'],1,"['1603-1625, Jacobean', 'woman', 'number of figures - 1', 'outdoor', 'fan']",5
4659,31777-30.jpg,['portrait'],1,"['armor', '1603-1625, Jacobean', 'military figure', 'man', 'number of figures - 1', 'staff / walking stick']",6
4660,21248-40.jpg,[],0,[],0
4661,21397-30.jpg,[],0,[],0
4662,30061-20.jpg,['narrative'],1,"['man', 'number of figures - 2', '1558-1603, Elizabethan', 'handkerchief', 'hat (not on head)', 'forest', 'outdoor', 'couple', 'woman', 'hill']",10
4663,20109-20.jpg,['landscape'],1,"['donkey / mule', 'arch', 'building, other', 'cityscape', 'fortification', 'road', 'tower', 'wall', 'window', 'period unknown', 'man', 'number of figures - 5 or more', 'woman', 'city / town, other', 'plant, unspecified', 'tree', 'basin / pail', 'bundle / packet', 'stick']",19
4664,20182-30.jpg,['portrait'],1,"['number of figures - 1', 'fan', '1558-1603, Elizabethan', 'woman']",4
4665,30056-20.jpg,['portrait'],1,"['number of figures - 2', 'couple', 'woman', '1680-onward, late Stuart / Georgian', 'man', 'fan', 'forest', 'door / doorway', 'outdoor', 'hill', 'tree', 'plant, unspecified', 'house', 'window']",14
4666,31642-30.jpg,['portrait'],1,"['hill', 'outdoor', 'building, other', 'number of figures - 1', '1625-1660, Caroline / Interregnum', 'man', 'lion', 'stick']",8
4667,22443-10.jpg,[],0,[],0
4668,30373-20.jpg,['portrait'],1,"['clergy', 'flower', 'clerical dress', 'man', 'garland / wreath ', '1625-1660, Caroline / Interregnum', 'woman', 'queen', 'staff / walking stick', 'cross', 'number of figures - 5 or more', 'crown', 'rosary', 'arrow', 'bow']",15
4669,21307-10.jpg,[],0,[],0
4670,21226-30.jpg,[],0,[],0
4671,20057-20.jpg,['narrative'],1,"['1603-1625, Jacobean', 'corpse', 'man', 'number of figures - 2', 'gallows / scaffold', 'ladder', 'rope']",7
4672,30286-10.jpg,['portrait'],1,"['flower', 'woman', 'number of figures - 1', 'fan', '1558-1603, Elizabethan']",5
4673,20909-10.jpg,['narrative'],1,"['horse', '1680-onward, late Stuart / Georgian', 'clergy', 'man', 'number of figures - 3', 'pope', 'cloud', 'cross', 'object, indeterminate', 'sword, unsheathed or on ground']",10
4674,30027-10.jpg,['narrative'],1,"['1603-1625, Jacobean', 'number of figures - 1', 'object, indeterminate', 'man']",4
4675,31800-10.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1']",3
4676,30102-20.jpg,['portrait'],1,"['man', 'number of figures - 1', '1603-1625, Jacobean']",3
4677,30293-20.jpg,['portrait'],1,"['flower', 'crown', 'woman', 'queen', 'number of figures - 2', 'scepter', '1625-1660, Caroline / Interregnum', 'man', 'king']",9
4678,31865-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'fan', 'number of figures - 1', 'woman']",4
4679,31746-10.jpg,['narrative'],1,"['ladder', 'glove (in hand)', 'execution', 'outdoor', 'horse', '1558-1603, Elizabethan', 'mask', 'army', 'number of figures - indeterminate', 'man', 'gallows / scaffold', 'woman', 'armor', 'ax']",14
4680,22026-20.jpg,[],0,[],0
4681,21374-40.jpg,[],0,[],0
4682,21238-10.jpg,[],0,[],0
4683,30236-40.jpg,['portrait'],1,"['fleur de lis', 'man', '1200-1558, medieval / early Tudor', 'number of figures - 1', 'portrait frame']",5
4684,20073-40.jpg,['portrait'],1,"['1603-1625, Jacobean', 'number of figures - 1', 'woman']",3
4685,21177-10.jpg,[],0,[],0
4686,31723-10.jpg,['narrative'],1,"['tree', 'deer', 'plant, unspecified', 'hill', '1625-1660, Caroline / Interregnum', 'outdoor', 'hunt', 'number of figures - 5 or more', 'man', 'bow', 'arrow', 'spear']",12
4687,20826-40.jpg,['animal art'],1,['lion'],1
4688,30277-30.jpg,['portrait'],1,"['woman', 'number of figures - 1', '1200-1558, medieval / early Tudor']",3
4689,30437-40.jpg,['portrait'],1,"['number of figures - 1', 'fan', 'woman', '1625-1660, Caroline / Interregnum']",4
4690,20117-10.jpg,['narrative'],1,"['1603-1625, Jacobean', 'game playing', 'man', 'number of figures - 2', 'plant, unspecified', 'toy', 'gun']",7
4691,30331-30.jpg,"['portrait', 'allegory']",2,"['Christ', 'crepuscular ray', 'cloud', 'man', 'wound', 'nude', 'number of figures - 1', 'star', 'sun']",9
4692,21087-20.jpg,[],0,[],0
4693,30184-10.jpg,['narrative'],1,"['Christ', 'wall', 'military figure', 'man', 'staff / walking stick', 'outdoor', 'cloud', 'cross', 'grave / tomb', 'number of figures - 4', 'armor', '1 period, classical', 'crepuscular ray', 'winding sheet / shroud', 'flag', 'biblical', 'spear']",17
4694,20117-20.jpg,['portrait'],1,"['flooring', '1558-1603, Elizabethan', 'man', 'number of figures - 1']",4
4695,20151-30.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'number of figures - 1', 'woman']",3
4696,30317-30.jpg,['portrait'],1,"['man', '1200-1558, medieval / early Tudor', 'number of figures - 1', 'staff / walking stick']",4
4697,21786-30.jpg,[],0,[],0
4698,21039-30.jpg,[],0,[],0
4699,20187-20.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'number of figures - 1', 'woman']",3
4700,20034-10.jpg,['portrait'],1,"['number of figures - 1', 'man', 'glove (in hand)', '1603-1625, Jacobean', 'flooring']",5
4701,20263-30.jpg,"['memento mori', 'narrative']",2,"['flooring', 'window', 'period unknown', 'man', 'number of figures - 2', 'skeleton / mort', 'bed', 'curtain', 'bell', 'arrow']",10
4702,21991-30.jpg,[],0,[],0
4703,21055-10.jpg,[],0,[],0
4704,20675-20.jpg,[],0,[],0
4705,30189-40.jpg,['portrait'],1,"['sword, unsheathed or on ground', '1558-1603, Elizabethan', 'man', 'number of figures - 1']",4
4706,30054-10.jpg,"['allegory', 'narrative']",2,"['window', 'number of figures - 1', 'coffin', 'plant, unspecified', 'wall', 'cross', 'door / doorway', 'outdoor', 'skeleton / mort', 'house', 'arrow']",11
4707,21152-20.jpg,[],0,[],0
4708,30092-10.jpg,['narrative'],1,"['wall', 'clergy', 'indoor', 'clerical dress', 'window', 'curtain', '1660-1680, Restoration', 'woman', 'bed', 'hat (not on head)', 'table', 'chair', 'man', 'handkerchief', 'arabesque', 'religious observance / event', 'reading / writing', 'cloud', 'book', 'number of figures - 5 or more', 'cup / glass']",21
4709,20924-20.jpg,['portrait'],1,"['sun', 'plant, unspecified', 'flower', 'cloud', 'outdoor', 'number of figures - 1', 'man', '1660-1680, Restoration', 'horse']",9
4710,30117-30.jpg,['still life'],1,"['arabesque', 'flower', 'butterfly', 'foliage (separate from plant)']",4
4711,20200-30.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'couple', 'man', 'number of figures - 2', 'woman', 'object, indeterminate']",6
4712,32049-20.JPG,['portrait'],1,"['1660-1680, Restoration', 'boy', 'musician', 'number of figures - 1', 'stringed instrument']",5
4713,20140-30.jpg,['narrative'],1,"['tree', 'woman', 'number of figures - 2', 'man', 'couple', 'hat (not on head)', 'handkerchief', '1558-1603, Elizabethan']",8
4714,21356-10.jpg,[],0,[],0
4715,30269-20.jpg,['narrative'],1,"['bird, unspecified', 'city / town, other', 'cloud', 'flower', 'number of figures - indeterminate', 'man', 'steeple', 'fire', 'stairs', '1200-1558, medieval / early Tudor', 'house', 'wall', 'door / doorway', 'outdoor', 'tree', 'building, other', 'gate', 'church', 'column', 'plant, unspecified', 'window', 'religious observance / event', 'smoke', 'staff / walking stick', 'crown', 'flag', 'arabesque']",27
4716,30148-10.jpg,['portrait'],1,"['garland / wreath ', 'breast (exposed)', '1660-1680, Restoration', 'flower', 'beauty mark']",5
4717,20059-20.jpg,['narrative'],1,"['door / doorway', 'flooring', 'window', 'clergy', 'number of figures - 5 or more', 'table', 'book', 'sword, unsheathed or on ground']",8
4718,22009-10.jpg,[],0,[],0
4719,31807-20.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'number of figures - 1', 'woman']",3
4720,21695-20.jpg,[],0,[],0
4721,31645-30.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'man', 'number of figures - 1']",3
